CMDLINE uvicorn core.asgi:application --port 8000 --lifespan off --host 0.0.0.0 --workers 1
MEM 0.203125 1714491473.2948
MEM 35.234375 1714491473.3995
MEM 52.421875 1714491473.5047
MEM 52.421875 1714491473.6058
MEM 52.421875 1714491473.7109
MEM 52.437500 1714491473.8164
MEM 52.453125 1714491473.9188
MEM 52.453125 1714491474.0238
MEM 52.453125 1714491474.1248
MEM 52.453125 1714491474.2293
MEM 52.453125 1714491474.3345
MEM 52.453125 1714491474.4391
MEM 52.453125 1714491474.5435
MEM 52.453125 1714491474.6480
MEM 52.453125 1714491474.7531
MEM 52.453125 1714491474.8569
MEM 52.453125 1714491474.9611
MEM 52.453125 1714491475.0668
MEM 52.453125 1714491475.1721
MEM 52.453125 1714491475.2778
MEM 52.453125 1714491475.3840
MEM 52.453125 1714491475.4892
MEM 52.687500 1714491475.5946
MEM 57.109375 1714491475.6982
MEM 57.109375 1714491475.8035
MEM 57.109375 1714491475.9065
MEM 57.109375 1714491476.0104
MEM 57.109375 1714491476.1139
MEM 57.109375 1714491476.2184
MEM 57.109375 1714491476.3211
MEM 57.109375 1714491476.4244
MEM 57.109375 1714491476.5299
MEM 57.109375 1714491476.6350
MEM 57.109375 1714491476.7390
MEM 57.109375 1714491476.8440
MEM 57.109375 1714491476.9460
MEM 57.109375 1714491477.0483
MEM 57.109375 1714491477.1528
MEM 57.109375 1714491477.2548
MEM 57.109375 1714491477.3602
MEM 57.109375 1714491477.4663
MEM 57.109375 1714491477.5715
MEM 58.265625 1714491477.6753
MEM 70.312500 1714491477.7804
MEM 70.312500 1714491477.8872
MEM 70.312500 1714491477.9919
MEM 70.312500 1714491478.0960
MEM 70.312500 1714491478.2059
MEM 70.312500 1714491478.3115
MEM 70.312500 1714491478.4142
MEM 70.312500 1714491478.5192
MEM 70.312500 1714491478.6258
MEM 70.312500 1714491478.7296
MEM 73.359375 1714491478.8349
MEM 78.796875 1714491478.9457
MEM 78.796875 1714491479.0504
MEM 78.796875 1714491479.1543
MEM 78.796875 1714491479.2595
MEM 78.796875 1714491479.3654
MEM 78.796875 1714491479.4728
MEM 82.718750 1714491479.5734
MEM 82.718750 1714491479.6793
MEM 82.718750 1714491479.7831
MEM 84.750000 1714491479.8882
MEM 89.531250 1714491479.9953
MEM 89.531250 1714491480.0976
MEM 89.546875 1714491480.2026
MEM 91.531250 1714491480.3084
MEM 91.531250 1714491480.4137
MEM 91.531250 1714491480.5200
MEM 91.531250 1714491480.6249
MEM 91.531250 1714491480.7308
MEM 91.531250 1714491480.8333
MEM 93.843750 1714491480.9368
MEM 93.843750 1714491481.0422
MEM 93.843750 1714491481.1470
MEM 93.859375 1714491481.2487
MEM 93.859375 1714491481.3519
MEM 93.859375 1714491481.4575
MEM 93.921875 1714491481.5621
MEM 94.953125 1714491481.6642
MEM 94.953125 1714491481.7692
MEM 94.984375 1714491481.8742
MEM 95.015625 1714491481.9791
MEM 95.015625 1714491482.0805
MEM 96.031250 1714491482.1841
MEM 97.343750 1714491482.2910
MEM 97.343750 1714491482.3961
MEM 97.343750 1714491482.4981
MEM 97.609375 1714491482.5999
MEM 97.609375 1714491482.7053
MEM 97.609375 1714491482.8124
MEM 97.765625 1714491482.9178
MEM 97.765625 1714491483.0226
MEM 97.765625 1714491483.1267
MEM 98.265625 1714491483.2291
MEM 98.265625 1714491483.3461
MEM 98.265625 1714491483.4510
MEM 98.265625 1714491483.5562
MEM 98.265625 1714491483.6611
MEM 98.265625 1714491483.7656
MEM 98.296875 1714491483.8703
MEM 98.296875 1714491483.9763
MEM 98.296875 1714491484.0772
MEM 98.296875 1714491484.1824
MEM 98.296875 1714491484.2880
MEM 98.296875 1714491484.3929
MEM 98.296875 1714491484.4990
MEM 98.296875 1714491484.6011
MEM 98.296875 1714491484.7058
MEM 98.296875 1714491484.8067
MEM 98.296875 1714491484.9106
MEM 98.296875 1714491485.0128
MEM 98.312500 1714491485.1185
MEM 98.312500 1714491485.2223
