CMDLINE uvicorn core.asgi:application --port 8000 --lifespan off --host 0.0.0.0 --workers 1
MEM 0.171875 1714491314.1560
MEM 30.093750 1714491314.2612
MEM 47.234375 1714491314.3664
MEM 51.593750 1714491314.4714
MEM 51.593750 1714491314.5726
MEM 51.593750 1714491314.6781
MEM 51.609375 1714491314.7822
MEM 51.625000 1714491314.8880
MEM 51.625000 1714491314.9892
MEM 51.625000 1714491315.0939
MEM 51.625000 1714491315.1959
MEM 51.625000 1714491315.3004
MEM 51.625000 1714491315.4031
MEM 51.625000 1714491315.5035
MEM 51.625000 1714491315.6074
MEM 52.484375 1714491315.7097
MEM 57.187500 1714491315.8116
MEM 57.187500 1714491315.9168
MEM 57.187500 1714491316.0203
MEM 57.187500 1714491316.1211
MEM 57.187500 1714491316.2250
MEM 57.187500 1714491316.3295
MEM 57.187500 1714491316.4351
MEM 57.187500 1714491316.5366
MEM 57.187500 1714491316.6491
MEM 57.187500 1714491316.7533
MEM 57.187500 1714491316.8575
MEM 57.187500 1714491316.9584
MEM 57.187500 1714491317.0601
MEM 57.187500 1714491317.1650
MEM 57.187500 1714491317.2694
MEM 57.187500 1714491317.3719
MEM 57.187500 1714491317.4849
MEM 57.187500 1714491317.5880
MEM 57.187500 1714491317.6932
MEM 57.187500 1714491317.7956
MEM 57.187500 1714491317.9015
MEM 57.187500 1714491318.0065
MEM 57.187500 1714491318.1123
MEM 57.187500 1714491318.2175
MEM 57.187500 1714491318.3209
MEM 57.187500 1714491318.4250
MEM 57.187500 1714491318.5304
MEM 57.187500 1714491318.6366
MEM 57.187500 1714491318.7399
MEM 57.187500 1714491318.8450
MEM 57.187500 1714491318.9495
MEM 57.187500 1714491319.0544
MEM 57.187500 1714491319.1577
MEM 57.187500 1714491319.2585
MEM 57.187500 1714491319.3622
MEM 57.187500 1714491319.4666
MEM 57.187500 1714491319.5719
MEM 57.187500 1714491319.6741
MEM 57.187500 1714491319.7789
MEM 57.187500 1714491319.8839
MEM 57.187500 1714491319.9888
MEM 57.187500 1714491320.0931
MEM 57.187500 1714491320.1949
MEM 57.187500 1714491320.2985
MEM 57.187500 1714491320.4000
MEM 57.187500 1714491320.5025
MEM 57.187500 1714491320.6081
MEM 57.187500 1714491320.7126
MEM 57.187500 1714491320.8173
MEM 57.187500 1714491320.9233
MEM 57.187500 1714491321.0282
MEM 57.187500 1714491321.1305
MEM 57.187500 1714491321.2346
MEM 57.187500 1714491321.3400
MEM 57.187500 1714491321.4450
MEM 57.187500 1714491321.5516
MEM 57.187500 1714491321.6575
MEM 57.187500 1714491321.7622
MEM 57.187500 1714491321.8630
MEM 57.187500 1714491321.9645
MEM 57.187500 1714491322.0682
MEM 57.187500 1714491322.1719
MEM 57.187500 1714491322.2739
MEM 57.187500 1714491322.3797
MEM 57.187500 1714491322.4853
MEM 57.187500 1714491322.5866
MEM 57.187500 1714491322.6930
MEM 57.187500 1714491322.7951
MEM 57.187500 1714491322.8996
MEM 57.187500 1714491323.0029
MEM 57.187500 1714491323.1077
MEM 57.187500 1714491323.2118
MEM 57.187500 1714491323.3175
MEM 57.375000 1714491323.4286
MEM 57.375000 1714491323.5344
MEM 57.375000 1714491323.6348
MEM 57.375000 1714491323.7361
MEM 57.375000 1714491323.8407
MEM 57.375000 1714491323.9422
MEM 57.375000 1714491324.0469
MEM 57.375000 1714491324.1509
MEM 57.421875 1714491324.2527
MEM 57.421875 1714491324.3564
MEM 57.421875 1714491324.4609
MEM 57.421875 1714491324.5662
MEM 57.421875 1714491324.6701
MEM 57.421875 1714491324.7754
MEM 57.421875 1714491324.8810
MEM 57.421875 1714491324.9889
MEM 57.421875 1714491325.0947
MEM 57.421875 1714491325.1988
MEM 57.421875 1714491325.3034
MEM 57.421875 1714491325.4061
MEM 57.421875 1714491325.5070
MEM 57.421875 1714491325.6121
MEM 57.421875 1714491325.7130
MEM 57.421875 1714491325.8176
MEM 57.421875 1714491325.9210
MEM 57.421875 1714491326.0217
MEM 57.421875 1714491326.1257
MEM 57.421875 1714491326.2273
MEM 57.421875 1714491326.3325
MEM 57.421875 1714491326.4378
MEM 57.421875 1714491326.5414
MEM 57.421875 1714491326.6450
MEM 57.421875 1714491326.7504
MEM 57.421875 1714491326.8516
MEM 57.421875 1714491326.9535
MEM 57.421875 1714491327.0580
MEM 57.421875 1714491327.1628
MEM 57.421875 1714491327.2679
MEM 57.421875 1714491327.3719
MEM 57.421875 1714491327.4734
MEM 57.421875 1714491327.5784
MEM 57.421875 1714491327.6826
MEM 57.421875 1714491327.7867
MEM 57.421875 1714491327.8910
MEM 57.421875 1714491327.9961
MEM 57.421875 1714491328.0981
MEM 57.421875 1714491328.2025
MEM 57.421875 1714491328.3079
MEM 57.421875 1714491328.4110
MEM 57.421875 1714491328.5164
MEM 57.421875 1714491328.6171
MEM 57.421875 1714491328.7229
MEM 57.421875 1714491328.8277
MEM 57.437500 1714491328.9332
MEM 57.437500 1714491329.0363
MEM 57.437500 1714491329.1370
MEM 57.437500 1714491329.2412
MEM 57.437500 1714491329.3421
MEM 57.437500 1714491329.4480
MEM 57.437500 1714491329.5552
MEM 57.437500 1714491329.6601
MEM 57.453125 1714491329.7625
MEM 57.453125 1714491329.8680
MEM 57.453125 1714491329.9728
MEM 57.453125 1714491330.0783
MEM 57.453125 1714491330.1824
MEM 57.453125 1714491330.2861
MEM 57.453125 1714491330.3876
MEM 57.453125 1714491330.4914
MEM 57.468750 1714491330.5926
MEM 57.468750 1714491330.6954
MEM 57.468750 1714491330.8012
MEM 57.468750 1714491330.9033
MEM 57.468750 1714491331.0049
MEM 57.468750 1714491331.1094
MEM 57.468750 1714491331.2114
MEM 57.468750 1714491331.3141
MEM 57.468750 1714491331.4172
MEM 57.468750 1714491331.5210
MEM 57.468750 1714491331.6227
MEM 57.468750 1714491331.7265
MEM 57.468750 1714491331.8318
MEM 57.468750 1714491331.9334
MEM 57.468750 1714491332.0355
MEM 57.468750 1714491332.1405
MEM 57.468750 1714491332.2420
MEM 57.468750 1714491332.3427
MEM 57.468750 1714491332.4437
MEM 57.468750 1714491332.5465
MEM 57.468750 1714491332.6504
MEM 57.468750 1714491332.7585
MEM 57.468750 1714491332.8607
MEM 57.468750 1714491332.9670
MEM 57.468750 1714491333.0712
MEM 57.468750 1714491333.1743
MEM 57.468750 1714491333.2797
MEM 57.468750 1714491333.3853
MEM 57.468750 1714491333.4877
MEM 57.468750 1714491333.5944
MEM 57.468750 1714491333.6990
MEM 57.468750 1714491333.8044
MEM 57.468750 1714491333.9086
MEM 57.468750 1714491334.0147
MEM 57.468750 1714491334.1192
MEM 57.468750 1714491334.2242
MEM 57.468750 1714491334.3266
MEM 57.468750 1714491334.4318
MEM 57.468750 1714491334.5390
MEM 57.468750 1714491334.6423
MEM 57.468750 1714491334.7521
MEM 57.468750 1714491334.8572
MEM 57.468750 1714491334.9612
MEM 57.468750 1714491335.0632
MEM 57.468750 1714491335.1665
MEM 57.468750 1714491335.2677
MEM 57.468750 1714491335.3716
MEM 57.468750 1714491335.4768
MEM 57.468750 1714491335.5787
MEM 57.468750 1714491335.6825
MEM 57.468750 1714491335.7872
MEM 57.468750 1714491335.8896
MEM 57.468750 1714491335.9948
MEM 57.468750 1714491336.1010
MEM 57.468750 1714491336.2049
