CMDLINE uvicorn core.asgi:application --port 8000 --lifespan off --host 0.0.0.0 --workers 1
MEM 2.203125 1714491965.5732
MEM 35.843750 1714491965.6741
MEM 51.906250 1714491965.7792
MEM 51.906250 1714491965.8824
MEM 51.921875 1714491965.9879
MEM 51.937500 1714491966.0928
MEM 51.937500 1714491966.1959
MEM 51.937500 1714491966.3015
MEM 51.937500 1714491966.4058
MEM 51.937500 1714491966.5093
MEM 51.937500 1714491966.6148
MEM 51.937500 1714491966.7176
MEM 51.937500 1714491966.8205
MEM 51.937500 1714491966.9271
MEM 51.937500 1714491967.0326
MEM 51.937500 1714491967.1362
MEM 51.937500 1714491967.2419
MEM 51.937500 1714491967.3425
MEM 51.937500 1714491967.4478
MEM 51.937500 1714491967.5511
MEM 51.937500 1714491967.6535
MEM 51.937500 1714491967.7586
MEM 51.937500 1714491967.8626
MEM 53.609375 1714491967.9674
MEM 53.609375 1714491968.0709
MEM 53.609375 1714491968.1730
MEM 53.609375 1714491968.2783
MEM 53.609375 1714491968.3821
MEM 53.609375 1714491968.4849
MEM 53.609375 1714491968.5904
MEM 53.609375 1714491968.6969
MEM 53.609375 1714491968.7974
MEM 53.609375 1714491968.9019
MEM 53.609375 1714491969.0042
MEM 53.609375 1714491969.1091
MEM 53.609375 1714491969.2129
MEM 53.609375 1714491969.3169
MEM 53.609375 1714491969.4195
MEM 53.609375 1714491969.5206
MEM 53.609375 1714491969.6233
MEM 53.609375 1714491969.7264
MEM 53.609375 1714491969.8308
MEM 53.609375 1714491969.9360
MEM 53.609375 1714491970.0382
MEM 53.609375 1714491970.1394
MEM 53.609375 1714491970.2434
MEM 53.609375 1714491970.3466
MEM 53.609375 1714491970.4520
MEM 53.609375 1714491970.5548
MEM 53.609375 1714491970.6570
MEM 53.859375 1714491970.7619
MEM 53.859375 1714491970.8644
MEM 53.859375 1714491970.9670
MEM 53.859375 1714491971.0698
MEM 53.859375 1714491971.1726
MEM 53.859375 1714491971.2764
MEM 53.859375 1714491971.3804
MEM 53.859375 1714491971.4849
MEM 53.859375 1714491971.5905
MEM 53.937500 1714491971.6953
MEM 53.937500 1714491971.7966
MEM 53.937500 1714491971.8985
MEM 53.937500 1714491972.0030
MEM 54.015625 1714491972.1052
MEM 54.015625 1714491972.2073
MEM 54.015625 1714491972.3115
MEM 54.015625 1714491972.4118
MEM 54.015625 1714491972.5130
MEM 54.015625 1714491972.6175
MEM 54.015625 1714491972.7204
MEM 54.015625 1714491972.8216
MEM 54.015625 1714491972.9277
MEM 54.015625 1714491973.0299
MEM 54.015625 1714491973.1332
MEM 54.015625 1714491973.2353
MEM 54.015625 1714491973.3380
MEM 54.015625 1714491973.4428
MEM 54.015625 1714491973.5461
MEM 54.015625 1714491973.6513
MEM 54.015625 1714491973.7553
MEM 54.015625 1714491973.8572
MEM 54.015625 1714491973.9611
MEM 54.015625 1714491974.0643
MEM 54.015625 1714491974.1675
MEM 54.015625 1714491974.2704
MEM 54.015625 1714491974.3738
MEM 54.015625 1714491974.4794
MEM 54.015625 1714491974.5818
MEM 54.015625 1714491974.6869
MEM 54.015625 1714491974.7895
MEM 54.015625 1714491974.8937
MEM 54.015625 1714491974.9972
MEM 54.015625 1714491975.0991
MEM 54.015625 1714491975.2005
MEM 54.015625 1714491975.3027
MEM 54.015625 1714491975.4046
MEM 54.015625 1714491975.5096
MEM 54.015625 1714491975.6145
MEM 54.015625 1714491975.7183
MEM 54.015625 1714491975.8207
MEM 54.015625 1714491975.9244
MEM 54.015625 1714491976.0270
MEM 54.015625 1714491976.1314
MEM 54.015625 1714491976.2358
MEM 54.015625 1714491976.3368
MEM 54.015625 1714491976.4385
MEM 54.015625 1714491976.5435
MEM 54.015625 1714491976.6525
MEM 54.015625 1714491976.7653
MEM 54.015625 1714491976.8703
MEM 54.015625 1714491976.9719
MEM 54.015625 1714491977.0759
MEM 54.015625 1714491977.1799
MEM 54.015625 1714491977.2848
MEM 54.015625 1714491977.3855
MEM 54.015625 1714491977.4870
MEM 54.015625 1714491977.5925
MEM 54.015625 1714491977.6984
MEM 54.015625 1714491977.8015
MEM 54.015625 1714491977.9061
MEM 54.015625 1714491978.0116
MEM 54.015625 1714491978.1150
MEM 54.015625 1714491978.2191
MEM 54.015625 1714491978.3206
MEM 54.015625 1714491978.4232
MEM 54.015625 1714491978.5269
MEM 54.015625 1714491978.6314
MEM 54.015625 1714491978.7365
MEM 54.015625 1714491978.8383
MEM 54.015625 1714491978.9428
MEM 54.015625 1714491979.0445
MEM 54.015625 1714491979.1471
MEM 54.015625 1714491979.2494
MEM 54.015625 1714491979.3547
MEM 54.015625 1714491979.4574
MEM 54.015625 1714491979.5626
MEM 54.015625 1714491979.6648
MEM 54.015625 1714491979.7662
MEM 54.015625 1714491979.8667
MEM 54.015625 1714491979.9688
MEM 54.015625 1714491980.0704
MEM 54.015625 1714491980.1748
MEM 54.015625 1714491980.2784
MEM 54.015625 1714491980.3830
MEM 54.015625 1714491980.4880
MEM 54.015625 1714491980.5922
MEM 54.015625 1714491980.6950
MEM 54.015625 1714491980.7988
MEM 54.015625 1714491980.9037
MEM 54.015625 1714491981.0074
MEM 54.015625 1714491981.1079
MEM 54.015625 1714491981.2122
MEM 54.015625 1714491981.3169
MEM 54.015625 1714491981.4173
MEM 54.015625 1714491981.5211
MEM 54.015625 1714491981.6233
MEM 54.015625 1714491981.7253
MEM 54.015625 1714491981.8300
MEM 54.015625 1714491981.9340
MEM 54.015625 1714491982.0393
MEM 54.015625 1714491982.1438
MEM 54.015625 1714491982.2458
MEM 54.015625 1714491982.3501
MEM 54.015625 1714491982.4575
MEM 54.015625 1714491982.5599
MEM 54.015625 1714491982.6624
MEM 54.015625 1714491982.7664
MEM 54.015625 1714491982.8702
MEM 54.015625 1714491982.9748
MEM 54.015625 1714491983.0790
MEM 54.015625 1714491983.1853
MEM 54.015625 1714491983.2893
MEM 54.015625 1714491983.3913
MEM 54.015625 1714491983.4953
MEM 54.015625 1714491983.6000
MEM 54.015625 1714491983.7053
MEM 54.015625 1714491983.8091
MEM 54.015625 1714491983.9128
MEM 54.015625 1714491984.0181
MEM 54.015625 1714491984.1195
MEM 54.015625 1714491984.2237
MEM 54.015625 1714491984.3273
MEM 54.015625 1714491984.4327
MEM 54.015625 1714491984.5344
MEM 54.000000 1714491984.6406
MEM 54.000000 1714491984.7423
MEM 54.000000 1714491984.8475
MEM 54.000000 1714491984.9502
MEM 54.000000 1714491985.0554
MEM 54.000000 1714491985.1581
